player,team,mp,PTS,REB,AST,STL,BLK,TO,FGA,FTA,FG_PCT,game_date,team_score,opponent_score,TS%,TOV%
Vince Williams Jr.,Grizzlies,37.05,12.0,3.0,9.0,1.0,0.0,4.0,8.0,3.0,0.5,2024-02-12,87.0,96.0,0.6437768240343348,0.3003003003003003
Santi Aldama,Grizzlies,29.45,6.0,4.0,5.0,0.0,1.0,1.0,9.0,0.0,0.222,2024-02-12,87.0,96.0,0.3333333333333333,0.1
Jaren Jackson Jr.,Grizzlies,35.8,22.0,6.0,3.0,1.0,0.0,4.0,19.0,5.0,0.421,2024-02-12,87.0,96.0,0.5188679245283019,0.1587301587301587
John Konchar,Grizzlies,15.366666666666667,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.5,2024-02-12,87.0,96.0,0.5,0.3333333333333333
Scotty Pippen Jr.,Grizzlies,24.65,6.0,3.0,6.0,0.0,1.0,0.0,7.0,0.0,0.286,2024-02-12,87.0,96.0,0.4285714285714285,0.0
Yuta Watanabe,Grizzlies,24.98333333333333,11.0,2.0,1.0,2.0,0.0,1.0,12.0,0.0,0.417,2024-02-12,87.0,96.0,0.4583333333333333,0.0769230769230769
Luke Kennard,Grizzlies,28.6,12.0,3.0,1.0,0.0,0.0,2.0,10.0,0.0,0.4,2024-02-12,87.0,96.0,0.6,0.1666666666666666
Lamar Stevens,Grizzlies,26.35,10.0,7.0,0.0,0.0,2.0,2.0,10.0,0.0,0.5,2024-02-12,87.0,96.0,0.5,0.1666666666666666
Trey Jemison III,Grizzlies,17.75,6.0,5.0,1.0,1.0,3.0,2.0,4.0,0.0,0.75,2024-02-12,87.0,96.0,0.75,0.3333333333333333
Derrick Rose,Grizzlies,,,,,,,,,,,2024-02-12,87.0,96.0,,
Ziaire Williams,Grizzlies,,,,,,,,,,,2024-02-12,87.0,96.0,,
Michael Porter Jr.,Nuggets,30.8,11.0,6.0,4.0,1.0,0.0,2.0,11.0,3.0,0.273,2024-02-12,95.0,112.0,0.4464285714285714,0.1396648044692737
Aaron Gordon,Nuggets,28.466666666666665,14.0,7.0,2.0,1.0,2.0,1.0,11.0,0.0,0.545,2024-02-12,95.0,112.0,0.6363636363636364,0.0833333333333333
Nikola Jokić,Nuggets,31.516666666666666,29.0,12.0,8.0,0.0,0.0,5.0,25.0,3.0,0.52,2024-02-12,95.0,112.0,0.5509118541033434,0.1596424010217113
Kentavious Caldwell-Pope,Nuggets,9.333333333333334,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2024-02-12,95.0,112.0,0.1453488372093023,0.0
Jamal Murray,Nuggets,17.55,3.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.2,2024-02-12,95.0,112.0,0.3,0.2857142857142857
Reggie Jackson,Nuggets,22.1,7.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,0.429,2024-02-12,95.0,112.0,0.5,0.0
Christian Braun,Nuggets,22.416666666666668,7.0,5.0,0.0,2.0,0.0,0.0,7.0,4.0,0.286,2024-02-12,95.0,112.0,0.3995433789954338,0.0
Peyton Watson,Nuggets,21.1,5.0,4.0,1.0,0.0,0.0,0.0,6.0,1.0,0.333,2024-02-12,95.0,112.0,0.3881987577639751,0.0
DeAndre Jordan,Nuggets,4.283333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-02-12,95.0,112.0,0.5681818181818182,0.0
Justin Holiday,Nuggets,18.9,5.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.333,2024-02-12,95.0,112.0,0.4166666666666667,0.0
Collin Gillespie,Nuggets,13.183333333333334,6.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,0.5,2024-02-12,95.0,112.0,0.75,0.4285714285714285
Zeke Nnaji,Nuggets,8.1,2.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.2,2024-02-12,95.0,112.0,0.2,0.0
Julian Strawther,Nuggets,6.65,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,2024-02-12,95.0,112.0,0.2577319587628866,0.0
Braxton Key,Nuggets,5.6,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024-02-12,95.0,112.0,0.6944444444444444,0.0
Jay Huff,Nuggets,,,,,,,,,,,2024-02-12,95.0,112.0,,
Jae Crowder,Bucks,22.9,2.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,0.25,2024-02-12,112.0,95.0,0.25,0.2
Giannis Antetokounmpo,Bucks,30.4,36.0,18.0,5.0,3.0,2.0,2.0,19.0,14.0,0.737,2024-02-12,112.0,95.0,0.7154213036565977,0.0736377025036818
Brook Lopez,Bucks,29.08333333333333,9.0,5.0,3.0,0.0,3.0,1.0,9.0,0.0,0.333,2024-02-12,112.0,95.0,0.5,0.1
Malik Beasley,Bucks,30.383333333333333,9.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.5,2024-02-12,112.0,95.0,0.75,0.0
Damian Lillard,Bucks,22.7,18.0,3.0,5.0,0.0,0.0,2.0,15.0,4.0,0.4,2024-02-12,112.0,95.0,0.5369928400954653,0.1066098081023454
Bobby Portis,Bucks,25.35,13.0,8.0,3.0,0.0,0.0,3.0,14.0,0.0,0.429,2024-02-12,112.0,95.0,0.4642857142857143,0.1764705882352941
Patrick Beverley,Bucks,19.7,5.0,1.0,4.0,1.0,0.0,1.0,5.0,0.0,0.4,2024-02-12,112.0,95.0,0.5,0.1666666666666666
Pat Connaughton,Bucks,22.33333333333333,5.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,2024-02-12,112.0,95.0,1.25,0.0
AJ Green,Bucks,15.416666666666666,9.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.6,2024-02-12,112.0,95.0,0.9,0.0
MarJon Beauchamp,Bucks,6.266666666666667,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,2024-02-12,112.0,95.0,0.75,0.3333333333333333
Andre Jackson Jr.,Bucks,5.6,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-02-12,112.0,95.0,1.5,0.0
Thanasis Antetokounmpo,Bucks,4.9,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2024-02-12,112.0,95.0,0.0,0.5
TyTy Washington Jr.,Bucks,2.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-12,112.0,95.0,0.0,0.0
Chris Livingston,Bucks,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-12,112.0,95.0,,
Deni Avdija,Wizards,33.93333333333333,25.0,7.0,3.0,0.0,1.0,5.0,17.0,6.0,0.647,2024-02-12,104.0,112.0,0.6364562118126272,0.2029220779220779
Kyle Kuzma,Wizards,32.083333333333336,23.0,8.0,0.0,1.0,0.0,4.0,19.0,5.0,0.474,2024-02-12,104.0,112.0,0.5424528301886793,0.1587301587301587
Marvin Bagley III,Wizards,28.08333333333333,12.0,13.0,2.0,1.0,1.0,1.0,10.0,0.0,0.6,2024-02-12,104.0,112.0,0.6,0.0909090909090909
Jordan Poole,Wizards,26.516666666666666,3.0,6.0,3.0,3.0,1.0,1.0,12.0,0.0,0.083,2024-02-12,104.0,112.0,0.125,0.0769230769230769
Tyus Jones,Wizards,33.016666666666666,14.0,3.0,16.0,2.0,0.0,2.0,13.0,2.0,0.462,2024-02-12,104.0,112.0,0.5043227665706052,0.1259445843828715
Corey Kispert,Wizards,24.466666666666665,5.0,4.0,1.0,0.0,0.0,1.0,11.0,0.0,0.182,2024-02-12,104.0,112.0,0.2272727272727272,0.0833333333333333
Richaun Holmes,Wizards,12.55,10.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.714,2024-02-12,104.0,112.0,0.7142857142857143,0.0
Bilal Coulibaly,Wizards,30.4,4.0,7.0,1.0,0.0,2.0,1.0,10.0,2.0,0.1,2024-02-12,104.0,112.0,0.1838235294117647,0.0841750841750841
Landry Shamet,Wizards,13.916666666666666,6.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.4,2024-02-12,104.0,112.0,0.6,0.0
Delon Wright,Wizards,5.05,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,2024-02-12,104.0,112.0,0.5,0.0
Patrick Baldwin Jr.,Wizards,,,,,,,,,,,2024-02-12,104.0,112.0,,
Johnny Davis,Wizards,,,,,,,,,,,2024-02-12,104.0,112.0,,
Anthony Gill,Wizards,,,,,,,,,,,2024-02-12,104.0,112.0,,
Josh Green,Mavericks,29.066666666666663,13.0,4.0,2.0,2.0,1.0,0.0,8.0,3.0,0.625,2024-02-12,112.0,104.0,0.6974248927038627,0.0
P.J. Washington,Mavericks,35.68333333333333,9.0,5.0,3.0,0.0,0.0,2.0,11.0,2.0,0.364,2024-02-12,112.0,104.0,0.3787878787878788,0.1440922190201729
Daniel Gafford,Mavericks,24.133333333333333,16.0,17.0,2.0,2.0,5.0,2.0,13.0,3.0,0.538,2024-02-12,112.0,104.0,0.5586592178770949,0.1225490196078431
Kyrie Irving,Mavericks,42.9,26.0,7.0,4.0,0.0,2.0,2.0,19.0,6.0,0.526,2024-02-12,112.0,104.0,0.6007393715341959,0.0846023688663282
Luka Dončić,Mavericks,37.28333333333333,26.0,11.0,15.0,1.0,2.0,5.0,16.0,11.0,0.5,2024-02-12,112.0,104.0,0.6238003838771593,0.1934984520123839
Maxi Kleber,Mavericks,23.866666666666667,5.0,5.0,0.0,0.0,1.0,2.0,5.0,1.0,0.4,2024-02-12,112.0,104.0,0.4595588235294117,0.2688172043010752
Tim Hardaway Jr.,Mavericks,21.966666666666665,5.0,3.0,1.0,1.0,1.0,1.0,13.0,0.0,0.154,2024-02-12,112.0,104.0,0.1923076923076923,0.0714285714285714
Derrick Jones Jr.,Mavericks,11.966666666666669,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.5,2024-02-12,112.0,104.0,0.5,0.3333333333333333
Jaden Hardy,Mavericks,12.933333333333334,10.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.444,2024-02-12,112.0,104.0,0.5555555555555556,0.1
Brandon Williams,Mavericks,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-12,112.0,104.0,,
Olivier-Maxence Prosper,Mavericks,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-12,112.0,104.0,,
A.J. Lawson,Mavericks,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-12,112.0,104.0,,
Markieff Morris,Mavericks,,,,,,,,,,,2024-02-12,112.0,104.0,,
Dwight Powell,Mavericks,,,,,,,,,,,2024-02-12,112.0,104.0,,
Andrew Wiggins,Warriors,28.133333333333333,17.0,2.0,0.0,1.0,0.0,1.0,10.0,3.0,0.6,2024-02-12,129.0,107.0,0.7508833922261484,0.0811688311688311
Jonathan Kuminga,Warriors,27.1,14.0,2.0,0.0,0.0,1.0,3.0,10.0,6.0,0.4,2024-02-12,129.0,107.0,0.5537974683544303,0.1918158567774936
Draymond Green,Warriors,23.48333333333333,12.0,10.0,8.0,1.0,1.0,1.0,7.0,0.0,0.714,2024-02-12,129.0,107.0,0.8571428571428571,0.125
Klay Thompson,Warriors,29.916666666666668,26.0,6.0,2.0,0.0,0.0,1.0,19.0,1.0,0.579,2024-02-12,129.0,107.0,0.668724279835391,0.0489236790606653
Stephen Curry,Warriors,32.083333333333336,25.0,6.0,10.0,3.0,1.0,1.0,19.0,0.0,0.474,2024-02-12,129.0,107.0,0.6578947368421053,0.05
Gary Payton II,Warriors,15.35,11.0,2.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,2024-02-12,129.0,107.0,1.1270491803278688,0.1700680272108843
Brandin Podziemski,Warriors,24.916666666666668,10.0,4.0,3.0,1.0,0.0,4.0,9.0,0.0,0.444,2024-02-12,129.0,107.0,0.5555555555555556,0.3076923076923077
Kevon Looney,Warriors,10.983333333333333,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-02-12,129.0,107.0,0.0,0.0
Lester Quinones,Warriors,16.283333333333335,0.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2024-02-12,129.0,107.0,0.0,0.25
Dario Šarić,Warriors,11.6,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2024-02-12,129.0,107.0,0.0,0.0
Moses Moody,Warriors,8.666666666666666,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2024-02-12,129.0,107.0,0.0,0.0
Trayce Jackson-Davis,Warriors,9.216666666666669,11.0,4.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,2024-02-12,129.0,107.0,0.8870967741935484,0.0
Gui Santos,Warriors,2.2666666666666666,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.5,2024-02-12,129.0,107.0,0.75,0.0
Lauri Markkanen,Jazz,33.88333333333333,19.0,5.0,0.0,1.0,0.0,1.0,17.0,0.0,0.471,2024-02-12,107.0,129.0,0.5588235294117647,0.0555555555555555
John Collins,Jazz,28.35,11.0,7.0,5.0,0.0,1.0,3.0,6.0,5.0,0.5,2024-02-12,107.0,129.0,0.6707317073170732,0.2678571428571428
Walker Kessler,Jazz,25.8,11.0,9.0,1.0,2.0,4.0,2.0,7.0,1.0,0.714,2024-02-12,107.0,129.0,0.739247311827957,0.2118644067796609
Collin Sexton,Jazz,26.05,22.0,6.0,5.0,0.0,0.0,2.0,15.0,4.0,0.6,2024-02-12,107.0,129.0,0.6563245823389021,0.1066098081023454
Keyonte George,Jazz,29.316666666666663,5.0,1.0,4.0,0.0,0.0,2.0,10.0,0.0,0.2,2024-02-12,107.0,129.0,0.25,0.1666666666666666
Taylor Hendricks,Jazz,19.28333333333333,0.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2024-02-12,107.0,129.0,0.0,0.5
Jordan Clarkson,Jazz,32.63333333333333,22.0,4.0,1.0,0.0,1.0,1.0,17.0,4.0,0.412,2024-02-12,107.0,129.0,0.5863539445628997,0.0506072874493927
Kris Dunn,Jazz,19.48333333333333,2.0,2.0,3.0,3.0,0.0,1.0,6.0,0.0,0.167,2024-02-12,107.0,129.0,0.1666666666666666,0.1428571428571428
Talen Horton-Tucker,Jazz,16.133333333333333,13.0,3.0,4.0,2.0,0.0,2.0,9.0,2.0,0.556,2024-02-12,107.0,129.0,0.6578947368421052,0.1683501683501683
Omer Yurtseven,Jazz,2.2666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,2024-02-12,107.0,129.0,0.5,0.0
Luka Samanic,Jazz,2.2666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-12,107.0,129.0,,
Brice Sensabaugh,Jazz,2.2666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-02-12,107.0,129.0,0.0,0.5
Kira Lewis Jr.,Jazz,2.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-12,107.0,129.0,,
Jaden McDaniels,Timberwolves,25.416666666666668,11.0,0.0,1.0,1.0,1.0,2.0,8.0,0.0,0.625,2024-02-12,121.0,100.0,0.6875,0.2
Karl-Anthony Towns,Timberwolves,27.03333333333333,24.0,4.0,3.0,0.0,1.0,1.0,12.0,8.0,0.667,2024-02-12,121.0,100.0,0.7731958762886598,0.0605326876513317
Rudy Gobert,Timberwolves,33.35,17.0,11.0,0.0,0.0,4.0,2.0,11.0,5.0,0.545,2024-02-12,121.0,100.0,0.6439393939393939,0.131578947368421
Anthony Edwards,Timberwolves,32.4,23.0,7.0,8.0,1.0,0.0,1.0,18.0,6.0,0.444,2024-02-12,121.0,100.0,0.5571705426356589,0.0462107208872458
Mike Conley,Timberwolves,24.15,5.0,4.0,7.0,2.0,0.0,1.0,5.0,0.0,0.4,2024-02-12,121.0,100.0,0.5,0.1666666666666666
Naz Reid,Timberwolves,26.73333333333333,11.0,7.0,1.0,0.0,0.0,2.0,9.0,0.0,0.556,2024-02-12,121.0,100.0,0.6111111111111112,0.1818181818181818
Kyle Anderson,Timberwolves,20.416666666666668,5.0,2.0,6.0,2.0,0.0,0.0,6.0,0.0,0.333,2024-02-12,121.0,100.0,0.4166666666666667,0.0
Nickeil Alexander-Walker,Timberwolves,23.8,15.0,2.0,5.0,2.0,0.0,2.0,9.0,0.0,0.667,2024-02-12,121.0,100.0,0.8333333333333334,0.1818181818181818
Monté Morris,Timberwolves,18.466666666666665,5.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,0.4,2024-02-12,121.0,100.0,0.5,0.0
Jordan McLaughlin,Timberwolves,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-12,121.0,100.0,,
Josh Minott,Timberwolves,2.1666666666666665,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-12,121.0,100.0,,
Daishen Nix,Timberwolves,2.1666666666666665,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.667,2024-02-12,121.0,100.0,0.8333333333333334,0.0
Wendell Moore Jr.,Timberwolves,,,,,,,,,,,2024-02-12,121.0,100.0,,
Kawhi Leonard,Clippers,30.1,18.0,4.0,1.0,1.0,0.0,3.0,17.0,1.0,0.471,2024-02-12,100.0,121.0,0.5160550458715596,0.146771037181996
Paul George,Clippers,29.78333333333333,18.0,6.0,3.0,1.0,0.0,0.0,16.0,6.0,0.313,2024-02-12,100.0,121.0,0.482832618025751,0.0
Ivica Zubac,Clippers,22.6,6.0,11.0,2.0,0.0,1.0,2.0,5.0,2.0,0.4,2024-02-12,100.0,121.0,0.5102040816326531,0.2538071065989847
Terance Mann,Clippers,25.216666666666665,2.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.333,2024-02-12,100.0,121.0,0.3333333333333333,0.25
James Harden,Clippers,32.15,17.0,2.0,6.0,1.0,1.0,0.0,13.0,5.0,0.385,2024-02-12,100.0,121.0,0.5592105263157895,0.0
Russell Westbrook,Clippers,29.0,11.0,2.0,3.0,2.0,0.0,1.0,11.0,5.0,0.273,2024-02-12,100.0,121.0,0.4166666666666667,0.0704225352112676
Norman Powell,Clippers,16.55,6.0,2.0,0.0,0.0,0.0,1.0,7.0,2.0,0.286,2024-02-12,100.0,121.0,0.3807106598984772,0.1126126126126126
Mason Plumlee,Clippers,8.916666666666666,2.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2024-02-12,100.0,121.0,1.0,0.6666666666666666
Amir Coffey,Clippers,25.98333333333333,10.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,0.8,2024-02-12,100.0,121.0,0.9191176470588236,0.0
Daniel Theis,Clippers,4.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2024-02-12,100.0,121.0,,1.0
Brandon Boston,Clippers,4.933333333333334,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,2024-02-12,100.0,121.0,0.6147540983606558,0.0
Kobe Brown,Clippers,4.933333333333334,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2024-02-12,100.0,121.0,0.0,0.6666666666666666
Jordan Miller,Clippers,4.933333333333334,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2024-02-12,100.0,121.0,1.0638297872340423,0.0
Bones Hyland,Clippers,,,,,,,,,,,2024-02-12,100.0,121.0,,
P.J. Tucker,Clippers,,,,,,,,,,,2024-02-12,100.0,121.0,,
Jayson Tatum,Celtics,38.98333333333333,41.0,14.0,5.0,2.0,1.0,2.0,26.0,8.0,0.538,2024-02-13,118.0,110.0,0.6944444444444444,0.0634517766497461
Jaylen Brown,Celtics,37.43333333333333,19.0,1.0,4.0,1.0,0.0,4.0,19.0,6.0,0.368,2024-02-13,118.0,110.0,0.4390018484288355,0.15600624024961
Al Horford,Celtics,36.583333333333336,16.0,6.0,4.0,1.0,0.0,0.0,6.0,2.0,1.0,2024-02-13,118.0,110.0,1.162790697674419,0.0
Derrick White,Celtics,38.31666666666667,16.0,2.0,3.0,0.0,0.0,2.0,11.0,1.0,0.545,2024-02-13,118.0,110.0,0.6993006993006994,0.1488095238095238
Jrue Holiday,Celtics,35.2,14.0,5.0,12.0,2.0,0.0,3.0,10.0,0.0,0.6,2024-02-13,118.0,110.0,0.7,0.2307692307692307
Luke Kornet,Celtics,14.883333333333333,5.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2024-02-13,118.0,110.0,0.8680555555555556,0.2577319587628866
Sam Hauser,Celtics,14.333333333333334,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.333,2024-02-13,118.0,110.0,0.5,0.0
Payton Pritchard,Celtics,15.4,3.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,0.167,2024-02-13,118.0,110.0,0.25,0.1428571428571428
Oshae Brissett,Celtics,8.883333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2024-02-13,118.0,110.0,0.2840909090909091,0.0
Svi Mykhailiuk,Celtics,,,,,,,,,,,2024-02-13,118.0,110.0,,
Neemias Queta,Celtics,,,,,,,,,,,2024-02-13,118.0,110.0,,
Jordan Walsh,Celtics,,,,,,,,,,,2024-02-13,118.0,110.0,,
Mikal Bridges,Nets,39.78333333333333,27.0,2.0,3.0,1.0,0.0,2.0,20.0,4.0,0.5,2024-02-13,110.0,118.0,0.6204044117647058,0.0841750841750841
Dorian Finney-Smith,Nets,18.666666666666668,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,2024-02-13,110.0,118.0,0.5208333333333334,0.0
Nic Claxton,Nets,28.48333333333333,10.0,8.0,1.0,0.0,2.0,1.0,5.0,4.0,0.8,2024-02-13,110.0,118.0,0.7396449704142012,0.1288659793814433
Cam Thomas,Nets,34.38333333333333,26.0,2.0,4.0,2.0,0.0,3.0,20.0,2.0,0.5,2024-02-13,110.0,118.0,0.6226053639846744,0.1256281407035176
Ben Simmons,Nets,24.08333333333333,5.0,6.0,8.0,0.0,0.0,1.0,5.0,6.0,0.2,2024-02-13,110.0,118.0,0.3272251308900523,0.1157407407407407
Dennis Schröder,Nets,31.766666666666666,9.0,5.0,3.0,0.0,0.0,3.0,10.0,3.0,0.3,2024-02-13,110.0,118.0,0.3975265017667844,0.2094972067039106
Dennis Smith Jr.,Nets,14.85,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2024-02-13,110.0,118.0,0.0,0.5
Lonnie Walker IV,Nets,16.75,15.0,3.0,3.0,2.0,0.0,0.0,8.0,3.0,0.625,2024-02-13,110.0,118.0,0.8047210300429184,0.0
Day'Ron Sharpe,Nets,8.55,6.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,0.667,2024-02-13,110.0,118.0,0.7731958762886598,0.0
Jalen Wilson,Nets,22.683333333333334,9.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.75,2024-02-13,110.0,118.0,1.125,0.0
Keita Bates-Diop,Nets,,,,,,,,,,,2024-02-13,110.0,118.0,,
Noah Clowney,Nets,,,,,,,,,,,2024-02-13,110.0,118.0,,
Keon Johnson,Nets,,,,,,,,,,,2024-02-13,110.0,118.0,,
Trendon Watford,Nets,,,,,,,,,,,2024-02-13,110.0,118.0,,
Luguentz Dort,Thunder,30.633333333333333,8.0,4.0,4.0,2.0,0.0,1.0,5.0,0.0,0.6,2024-02-13,127.0,113.0,0.8,0.1666666666666666
Jalen Williams,Thunder,34.833333333333336,33.0,2.0,3.0,1.0,0.0,3.0,18.0,7.0,0.667,2024-02-13,127.0,113.0,0.7827324478178369,0.1245847176079734
Chet Holmgren,Thunder,31.766666666666666,13.0,9.0,1.0,1.0,5.0,1.0,8.0,4.0,0.5,2024-02-13,127.0,113.0,0.6659836065573771,0.0929368029739777
Josh Giddey,Thunder,27.03333333333333,10.0,5.0,5.0,0.0,0.0,1.0,8.0,0.0,0.625,2024-02-13,127.0,113.0,0.625,0.1111111111111111
Shai Gilgeous-Alexander,Thunder,34.28333333333333,32.0,3.0,5.0,2.0,1.0,1.0,24.0,10.0,0.458,2024-02-13,127.0,113.0,0.5633802816901409,0.0340136054421768
Kenrich Williams,Thunder,9.85,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-13,127.0,113.0,0.0,0.0
Isaiah Joe,Thunder,13.45,10.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,0.667,2024-02-13,127.0,113.0,0.7763975155279502,0.2369668246445497
Jaylin Williams,Thunder,16.233333333333334,6.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.667,2024-02-13,127.0,113.0,1.0,0.0
Cason Wallace,Thunder,15.983333333333333,8.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.6,2024-02-13,127.0,113.0,0.8,0.0
Ousmane Dieng,Thunder,9.183333333333334,2.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,2024-02-13,127.0,113.0,0.3472222222222222,0.2577319587628866
Aaron Wiggins,Thunder,14.983333333333333,5.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.5,2024-02-13,127.0,113.0,0.625,0.2
Lindy Waters III,Thunder,1.7666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-02-13,127.0,113.0,,
Aleksej Pokusevski,Thunder,,,,,,,,,,,2024-02-13,127.0,113.0,,
Franz Wagner,Magic,34.06666666666667,15.0,7.0,2.0,0.0,0.0,2.0,16.0,4.0,0.313,2024-02-13,113.0,127.0,0.4222972972972972,0.1012145748987854
Paolo Banchero,Magic,35.45,23.0,6.0,10.0,0.0,1.0,4.0,15.0,6.0,0.6,2024-02-13,113.0,127.0,0.6519274376417233,0.1848428835489833
Wendell Carter Jr.,Magic,30.78333333333333,22.0,6.0,1.0,0.0,0.0,3.0,14.0,3.0,0.643,2024-02-13,113.0,127.0,0.7180156657963447,0.1637554585152838
Jalen Suggs,Magic,33.166666666666664,17.0,7.0,4.0,1.0,0.0,2.0,13.0,4.0,0.385,2024-02-13,113.0,127.0,0.575880758807588,0.1193317422434367
Markelle Fultz,Magic,18.48333333333333,4.0,7.0,4.0,1.0,0.0,1.0,5.0,0.0,0.4,2024-02-13,113.0,127.0,0.4,0.1666666666666666
Gary Harris,Magic,24.75,6.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.667,2024-02-13,113.0,127.0,1.0,0.25
Joe Ingles,Magic,9.75,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-13,113.0,127.0,0.0,0.0
Jonathan Isaac,Magic,15.05,3.0,1.0,1.0,2.0,0.0,1.0,6.0,2.0,0.167,2024-02-13,113.0,127.0,0.2180232558139535,0.1269035532994923
Moritz Wagner,Magic,14.133333333333333,11.0,5.0,0.0,0.0,0.0,1.0,7.0,4.0,0.571,2024-02-13,113.0,127.0,0.6278538812785388,0.1024590163934426
Cole Anthony,Magic,12.45,5.0,4.0,1.0,1.0,0.0,0.0,8.0,0.0,0.25,2024-02-13,113.0,127.0,0.3125,0.0
Anthony Black,Magic,2.3833333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2024-02-13,113.0,127.0,0.5681818181818182,0.5319148936170213
Jett Howard,Magic,2.3833333333333333,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,2024-02-13,113.0,127.0,0.75,0.0
Goga Bitadze,Magic,2.3833333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-13,113.0,127.0,,
